,ZipCode,Date,Zestimate,LogValue,AnchorDate,EventTime,RelLogValue
12947,46552,2022-10-31,230907.23241766912,12.34977131757906,2024-01-31,-15,-0.07518163891984386
12948,29847,2022-10-31,224276.6063522383,12.32063541882403,2024-04-30,-18,0.033584438182069576
12949,68142,2022-10-31,361307.03855703626,12.797483398144525,2021-10-31,12,0.10190421494784019
12950,08361,2022-10-31,295060.99253932823,12.594937368321823,2024-04-30,-18,-0.09386056464111903
12951,74361,2022-10-31,198164.23927118708,12.196851457107538,2024-06-30,-20,-0.04049237516767512
12952,20166,2022-10-31,578188.5111309121,13.267655238306286,2024-09-30,-23,-0.07567244783914262
12953,76207,2022-10-31,397725.108508649,12.893516363496708,2024-10-31,-24,0.05127590886035094
12954,74401,2022-10-31,117872.51760308194,11.677358960143119,2024-10-31,-24,-0.10703283165024047
12957,23150,2022-10-31,287603.2414196793,12.569337175348545,2022-03-31,7,0.09715137018580755
12958,23836,2022-10-31,389581.8579651865,12.872829283868521,2023-08-31,-10,-0.043214909737359974
12961,14012,2022-11-30,217601.5741929981,12.290421028280578,2024-09-30,-22,-0.054082366017711436
12962,58436,2022-11-30,160809.4986717791,11.98797570532427,2023-09-30,-10,0.1462418385709583
12965,68059,2022-11-30,411040.3133551026,12.9264465746904,2024-07-31,-20,-0.06312909223783691
12966,28905,2022-11-30,214544.94782855175,12.276274542384561,2024-05-31,-18,-0.07595591176410466
12968,84013,2022-11-30,554350.3220497671,13.225552116150572,2023-09-30,-10,0.0390316792111598
12969,53403,2022-11-30,170900.30886448233,12.048835676383982,2023-06-30,-7,-0.04691129898651525
12970,79601,2022-11-30,187046.8131983496,12.139114202466494,2024-04-30,-17,-0.04997322690277173
12971,39157,2022-11-30,262162.11132905615,12.476718336929892,2024-01-31,-14,-0.03634978184385851
12972,43054,2022-11-30,508101.9892983546,13.1384374727451,2022-03-31,8,0.05962386656504748
12973,39046,2022-11-30,211825.82546439013,12.26351963797582,2023-09-30,-10,-0.020528261832819084
12974,55068,2022-11-30,406803.76239719614,12.916086191877774,2024-04-30,-17,-0.0013473576981652968
12975,20136,2022-11-30,655561.236962917,13.393246998055776,2021-06-30,17,0.12065774250028483
12976,35810,2022-11-30,179697.7728720037,12.099031679105554,2021-03-31,20,0.25314375658624044
12977,30214,2022-11-30,394895.65807276434,12.8863768522099,2023-03-31,-4,-0.0002410974402646815
12978,97058,2022-11-30,378768.3577805771,12.844680104018776,2023-04-30,-5,0.01666836134262084
12979,18603,2022-11-30,201840.79050630968,12.215234499807021,2021-06-30,17,0.037033214177496276
12980,46806,2022-11-30,92334.53448061056,11.433173505232029,2024-03-31,-16,-0.16043899885873358
12981,76504,2022-11-30,212479.93266779068,12.266602828382876,2022-03-31,8,0.08466677608309858
12982,82007,2022-11-30,293533.77882501273,12.589748001321377,2024-04-30,-17,-0.024279239791592744
12983,47130,2022-11-30,227135.82301640153,12.333303456809267,2024-01-31,-14,-0.050807391402930335
12984,30721,2022-11-30,198609.6082147545,12.199096409154844,2024-05-31,-18,-0.10688218336472133
12985,75154,2022-11-30,371804.43273840216,12.826123276571735,2023-03-31,-4,0.019883101930838976
12986,87031,2022-11-30,297505.2019829569,12.603186989471947,2024-06-30,-19,-0.06440005667215587
12987,38109,2022-11-30,104524.01528809567,11.55717213535375,2024-03-31,-16,0.131201450312334
12988,43207,2022-11-30,191565.74691395683,12.162986354601426,2021-09-30,14,0.13213188345234705
12989,30318,2022-11-30,413723.2865519542,12.932952639364167,2023-12-31,-13,-0.01431960062731008
12991,97124,2022-11-30,555678.4972789212,13.227945163682064,2021-03-31,20,0.1672273877980217
12992,78251,2022-11-30,287722.20643602527,12.56975073264376,2022-01-31,10,0.10363159073782846
12993,43130,2022-11-30,237868.90243255568,12.379474970775659,2021-09-30,14,0.11062689059176911
12994,37066,2022-11-30,451276.1273539891,13.01983468690653,2023-08-31,-9,0.021588273558831972
12995,85338,2022-11-30,477918.8655182533,13.077196259657057,2021-05-31,18,0.253495396020357
12997,83634,2022-11-30,483743.0160122299,13.08930908603789,2022-09-30,2,-0.040661453022449834
12998,84005,2022-11-30,538538.5113766389,13.196614289041188,2023-09-30,-10,0.05168915020855458
12999,76065,2022-11-30,474498.23934684345,13.070013186481175,2023-10-31,-11,0.008868897063889492
13000,52404,2022-11-30,179494.4622785215,12.097899635618539,2024-04-30,-17,-0.06154020115757142
13001,51503,2022-11-30,264289.9086045837,12.484801918268984,2022-08-31,3,-0.0025160993987753955
13002,46552,2022-11-30,231431.72928030015,12.352040203098495,2024-01-31,-14,-0.07291275340040926
13003,29847,2022-11-30,222568.8535545993,12.312991786895338,2024-04-30,-17,0.025940806253377247
13004,68142,2022-11-30,361044.6319769616,12.796756863958143,2021-10-31,13,0.10117768076145772
13005,08361,2022-11-30,295402.32528158807,12.596093520685498,2024-04-30,-17,-0.09270441227744364
13006,74361,2022-11-30,198083.0455738036,12.196441643833731,2024-06-30,-19,-0.04090218844148197
13007,20166,2022-11-30,576374.5427197645,13.264512976135913,2024-09-30,-22,-0.07881471000951557
13008,76207,2022-11-30,394968.92167509446,12.886562361484321,2024-10-31,-23,0.04432190684796389
13009,74401,2022-11-30,118252.85135249364,11.680580418980961,2024-10-31,-23,-0.10381137281239816
13012,23150,2022-11-30,289622.88745114236,12.576334967624838,2022-03-31,8,0.10414916246210026
13013,23836,2022-11-30,388458.7046604855,12.869942148829994,2023-08-31,-9,-0.04610204477588731
13014,71269,2022-11-30,178323.0305084074,12.091351962691066,2024-11-30,-24,-0.03341545989743544
13016,14012,2022-12-31,215437.55105489536,12.280426360241592,2024-09-30,-21,-0.06407703405669807
13017,58436,2022-12-31,157678.14507955266,11.9683111779291,2023-09-30,-9,0.1265773111757884
13019,52228,2022-12-31,308904.6173474841,12.640787826504521,2024-12-31,-24,-0.04667640143089535
13020,68059,2022-12-31,412143.93029875186,12.929127912710092,2024-07-31,-19,-0.06044775421814563
13021,28905,2022-12-31,214006.94941166532,12.27376376736301,2024-05-31,-17,-0.07846668678565649
13023,84013,2022-12-31,549309.0991858797,13.21641658425064,2023-09-30,-9,0.02989614731122714
13024,53403,2022-12-31,170622.06501205993,12.047206243378895,2023-06-30,-6,-0.04854073199160247
13025,79601,2022-12-31,187339.51761940485,12.140677851866057,2024-04-30,-16,-0.04840957750320918
13026,39157,2022-12-31,262548.0840386466,12.478189521528986,2024-01-31,-13,-0.03487859724476472
13027,43054,2022-12-31,507672.3481601305,13.137591534532246,2022-03-31,9,0.05877792835219431
13028,39046,2022-12-31,212124.5121522637,12.264928702721337,2023-09-30,-9,-0.01911919708730281
13029,55068,2022-12-31,405432.45186480857,12.9127095587968,2024-04-30,-16,-0.004723990779138987
13030,20136,2022-12-31,654305.5972539334,13.39132979538938,2021-06-30,18,0.11874053983388855
13031,35810,2022-12-31,178901.43692483508,12.09459030146475,2021-03-31,21,0.24870237894543656
13032,30214,2022-12-31,394007.10649708286,12.884124224912036,2023-03-31,-3,-0.0024937247381284777
13033,97058,2022-12-31,375915.51348231337,12.837119698938276,2023-04-30,-4,0.009107956262120354
13034,18603,2022-12-31,201755.41357324936,12.214811418849019,2021-06-30,18,0.03661013321949369
13035,46806,2022-12-31,92028.00440819906,11.429848205453487,2024-03-31,-15,-0.16376429863727537
13036,76504,2022-12-31,211017.85597742573,12.2596980343631,2022-03-31,9,0.07776198206332197
13037,82007,2022-12-31,293054.3266534422,12.588113286011392,2024-04-30,-16,-0.025913955101577457
13038,47130,2022-12-31,227655.44712638727,12.335588568112895,2024-01-31,-13,-0.04852228009930215
13039,30721,2022-12-31,198053.9692386489,12.196294844448065,2024-05-31,-17,-0.10968374807150028
13040,75154,2022-12-31,370174.92916495143,12.82173095442133,2023-03-31,-3,0.015490779780433783
13041,87031,2022-12-31,296412.9719082432,12.59950893631903,2024-06-30,-18,-0.06807810982507334
13042,38109,2022-12-31,103422.48889726556,11.546577711578884,2024-03-31,-15,0.12060702653746702
13043,43207,2022-12-31,191001.42637161,12.16003617491507,2021-09-30,15,0.12918170376599214
13044,30318,2022-12-31,412095.68934137706,12.929010857047441,2023-12-31,-12,-0.018261382944036342
13046,97124,2022-12-31,552331.6684986796,13.2219039935514,2021-03-31,21,0.16118621766735863
13047,78251,2022-12-31,287386.912798807,12.568584715051644,2022-01-31,11,0.1024655731457127
13048,43130,2022-12-31,238102.08950768816,12.380454808193223,2021-09-30,15,0.11160672800933291
13049,37066,2022-12-31,449103.674073977,13.015009040013144,2023-08-31,-8,0.01676262666544659
13050,85338,2022-12-31,468551.0250897208,13.057400286341105,2021-05-31,19,0.23369942270440447
13052,83634,2022-12-31,473850.8486443828,13.068647885852489,2022-09-30,3,-0.06132265320785102
13053,84005,2022-12-31,531230.889115314,13.182952025143708,2023-09-30,-9,0.03802688631107465
13054,76065,2022-12-31,472967.22210896946,13.066781367205989,2023-10-31,-10,0.005637077788703593
13055,52404,2022-12-31,179460.7055131111,12.09771155215554,2024-04-30,-16,-0.06172828462057112
13056,51503,2022-12-31,264788.7502670965,12.486687618256937,2022-08-31,4,-0.0006303994108218802
13057,46552,2022-12-31,231822.19074286436,12.353725937587301,2024-01-31,-13,-0.07122701891160332
13058,29847,2022-12-31,221148.3269333513,12.306588917965351,2024-04-30,-16,0.019537937323390153
13059,68142,2022-12-31,361709.1539106485,12.798595725639434,2021-10-31,14,0.10301654244274872
13060,08361,2022-12-31,295912.96781612776,12.597820662423377,2024-04-30,-16,-0.09097727053956461
13061,74361,2022-12-31,197749.8310748144,12.194758031393452,2024-06-30,-18,-0.04258580088176167
13062,20166,2022-12-31,574936.7580177536,13.262015327674497,2024-09-30,-21,-0.08131235847093166
13063,76207,2022-12-31,391664.4173073573,12.87816067383075,2024-10-31,-22,0.035920219194393255
13064,74401,2022-12-31,117732.49600565816,11.67617034694882,2024-10-31,-22,-0.10822144484453844
13067,23150,2022-12-31,291743.1664302115,12.583629127184553,2022-03-31,9,0.11144332202181495
13068,23836,2022-12-31,388436.1770024854,12.869884154734427,2023-08-31,-8,-0.046160038871454034
13069,71269,2022-12-31,177052.35361486467,12.084200750955587,2024-11-30,-23,-0.04056667163291472
13071,14012,2023-01-31,212603.5928995019,12.267184644556695,2024-09-30,-20,-0.07731874974159503
13072,58436,2023-01-31,154439.79528086635,11.947559624819577,2023-09-30,-8,0.10582575806626515
13074,52228,2023-01-31,308822.0998286686,12.64052066137466,2024-12-31,-23,-0.04694356656075627
13075,68059,2023-01-31,412264.7182188109,12.929420941952667,2024-07-31,-18,-0.06015472497557006
13076,28905,2023-01-31,212838.38323949525,12.268288392550536,2024-05-31,-16,-0.08394206159812967
13078,84013,2023-01-31,543826.0550993872,13.20638472305108,2023-09-30,-8,0.019864286111667795
13079,53403,2023-01-31,170678.89560865765,12.047539266743492,2023-06-30,-5,-0.04820770862700563
13080,79601,2023-01-31,187705.7171152682,12.142630680902792,2024-04-30,-15,-0.04645674846647374
13081,39157,2023-01-31,262209.5388443031,12.476899229681667,2024-01-31,-12,-0.03616888909208349
13082,43054,2023-01-31,506519.9421104337,13.135318974275732,2022-03-31,10,0.05650536809567974
13083,39046,2023-01-31,212344.84680735008,12.265966867998642,2023-09-30,-8,-0.018081031809996873
13084,55068,2023-01-31,403076.3448167126,12.906881264219633,2024-04-30,-15,-0.010552285356306257
13085,20136,2023-01-31,653222.037614253,13.38967237743685,2021-06-30,19,0.11708312188135928
13086,35810,2023-01-31,179338.87894403804,12.097032473477457,2021-03-31,22,0.25114455095814314
13087,30214,2023-01-31,393634.0013879589,12.88317682606935,2023-03-31,-2,-0.00344112358081361
13088,97058,2023-01-31,373280.77803856647,12.830086171582721,2023-04-30,-3,0.0020744289065657284
13089,18603,2023-01-31,202794.72582852337,12.219949543598279,2021-06-30,19,0.04174825796875403
13090,46806,2023-01-31,91658.17790017364,11.425821478967137,2024-03-31,-14,-0.1677910251236252
13091,76504,2023-01-31,209375.22428132824,12.251883252755297,2022-03-31,10,0.06994720045551972
13092,82007,2023-01-31,292052.2841076795,12.584688120385243,2024-04-30,-15,-0.02933912072772671
13093,47130,2023-01-31,227929.06196209195,12.336789727779843,2024-01-31,-12,-0.047321120432354036
13094,30721,2023-01-31,197408.64615375316,12.193031205193307,2024-05-31,-16,-0.11294738732625831
13095,75154,2023-01-31,367885.3950021363,12.815526742023097,2023-03-31,-2,0.009286567382201127
13096,87031,2023-01-31,295474.5860028613,12.596338108755376,2024-06-30,-17,-0.07124893738872728
13097,38109,2023-01-31,101384.20841707457,11.526672622479374,2024-03-31,-14,0.10070193743795741
13098,43207,2023-01-31,190269.8406728093,12.156198557659888,2021-09-30,16,0.1253440865108093
13099,30318,2023-01-31,410826.8960226441,12.925927227197715,2023-12-31,-11,-0.021345012793762663
13101,97124,2023-01-31,548621.7525527911,13.215164507725426,2021-03-31,22,0.15444673184138402
13102,78251,2023-01-31,287076.9850085359,12.567505699219582,2022-01-31,12,0.10138655731365098
13103,43130,2023-01-31,237662.940317726,12.37860873171786,2021-09-30,16,0.10976065153396952
13104,37066,2023-01-31,446715.5583507749,13.009677336263058,2023-08-31,-7,0.011430922915360853
13105,85338,2023-01-31,459127.53060400736,13.037083294904235,2021-05-31,20,0.21338243126753476
13107,83634,2023-01-31,464546.4807462099,13.048816898421798,2022-09-30,4,-0.0811536406385418
13108,84005,2023-01-31,524766.0185225633,13.170707763224714,2023-09-30,-8,0.025782624392080677
13109,76065,2023-01-31,470326.3728682936,13.061182143052998,2023-10-31,-9,3.78536357121817e-05
13110,52404,2023-01-31,179299.7652828655,12.09681435051744,2024-04-30,-15,-0.06262548625867126
13111,51503,2023-01-31,265249.109626734,12.488424699738207,2022-08-31,5,0.0011066820704481728
13112,46552,2023-01-31,231855.29119568825,12.353868711192531,2024-01-31,-12,-0.07108424530637336
13113,29847,2023-01-31,221327.85237944685,12.307400376137972,2024-04-30,-15,0.02034939549601056
13114,68142,2023-01-31,362086.4210893654,12.799638194606954,2021-10-31,15,0.10405901141026952
13115,08361,2023-01-31,297518.5693847038,12.603231920119738,2024-04-30,-15,-0.08556601284320386
13116,74361,2023-01-31,196815.95909107212,12.190024353254875,2024-06-30,-17,-0.04731947902033795
13117,20166,2023-01-31,572748.4472102467,13.258201889199446,2024-09-30,-20,-0.08512579694598266
13118,76207,2023-01-31,387528.2133659649,12.867543933811476,2024-10-31,-21,0.025303479175118326
13119,74401,2023-01-31,116780.62069636448,11.668052416914724,2024-10-31,-21,-0.11633937487863477
13122,23150,2023-01-31,293527.1030922739,12.589725258423853,2022-03-31,10,0.1175394532611147
13123,23836,2023-01-31,389115.5340087454,12.87163158109722,2023-08-31,-7,-0.04441261250866013
13124,71269,2023-01-31,177942.65316090256,12.089216604111913,2024-11-30,-22,-0.035550818476588475
13126,14012,2023-02-28,209667.3866497464,12.253277680950129,2024-09-30,-19,-0.09122571334816065
13127,58436,2023-02-28,150501.79720610764,11.92173030466859,2023-09-30,-7,0.07999643791527689
13129,52228,2023-02-28,308651.7760358884,12.639968982012155,2024-12-31,-22,-0.04749524592326182
13130,68059,2023-02-28,412586.8889614711,12.930202102482,2024-07-31,-17,-0.05937356444623809
13131,28905,2023-02-28,211644.1994440006,12.262661839213955,2024-05-31,-15,-0.08956861493471102
13133,84013,2023-02-28,539279.6697648527,13.19798958316408,2023-09-30,-7,0.011469146224667881
13134,53403,2023-02-28,171368.70933565544,12.051572709177945,2023-06-30,-4,-0.04417426619255238
13135,79601,2023-02-28,188373.2051611684,12.14618040787368,2024-04-30,-14,-0.04290702149558534
13136,43054,2023-02-28,506852.4184965687,13.135975152421079,2022-03-31,11,0.05716154624102643
13137,39157,2023-02-28,261711.43692109516,12.474997789974836,2024-01-31,-11,-0.03807032879891459
13138,39046,2023-02-28,212327.4859649249,12.265885106880269,2023-09-30,-7,-0.018162792928370308
13139,55068,2023-02-28,401154.6394193165,12.902102266412983,2024-04-30,-14,-0.015331283162955955
13140,20136,2023-02-28,653285.6723632786,13.389769789413206,2021-06-30,20,0.11718053385771476
13141,35810,2023-02-28,180579.75950450715,12.10392784006585,2021-03-31,23,0.25803991754653666
13142,30214,2023-02-28,393081.09211031586,12.881771210813595,2023-03-31,-1,-0.004846738836569386
13143,97058,2023-02-28,371539.1961497283,12.825409645379853,2023-04-30,-2,-0.0026020972963021194
13144,18603,2023-02-28,203790.9803568031,12.224850141464602,2021-06-30,20,0.04664885583507683
13145,46806,2023-02-28,92360.7838823838,11.433457750682132,2024-03-31,-13,-0.16015475340863006
13146,76504,2023-02-28,208196.3643586239,12.24623697275609,2022-03-31,11,0.0643009204563132
13147,82007,2023-02-28,291007.3114858728,12.581103671219,2024-04-30,-14,-0.032923569893970495
13148,47130,2023-02-28,228370.9647022336,12.338726623911647,2024-01-31,-11,-0.04538422430055
13149,30721,2023-02-28,197210.9602405977,12.192029298919575,2024-05-31,-15,-0.1139492935999904
13150,75154,2023-02-28,365990.34978322656,12.8103622453234,2023-03-31,-1,0.004122070682504031
13151,84005,2023-02-28,519700.77702469664,13.16100849613626,2023-09-30,-7,0.016083357303626755
13153,87031,2023-02-28,294985.15950407705,12.594680327290689,2024-06-30,-16,-0.07290671885341382
13154,38109,2023-02-28,99327.7361938818,11.506180128190419,2024-03-31,-13,0.08020944314900191
13155,43207,2023-02-28,190531.6743582222,12.157573729324602,2021-09-30,17,0.1267192581755232
13156,30318,2023-02-28,409964.5549279579,12.923825983548129,2023-12-31,-10,-0.02344625644334819
13158,97124,2023-02-28,546145.9129509799,13.210641458861797,2021-03-31,23,0.1499236829777555
13159,78251,2023-02-28,286197.4158815803,12.564437116998667,2022-01-31,13,0.09831797509273521
